path_id,source,target,source_year,target_year,source_country,target_country,spc_weight,splc_weight,edge_position
7,US20090030930A1,US20090024448A1,2008.0,,US,US,1446017.68030541,0.01400871,9
7,US20090024448A1,US20090036755A1,,2008.0,US,US,741341.20610132,0.01459169,10
8,US20090036756A1,US20090063256A1,2008.0,2008.0,US,US,930289.55960114,0.01600973,0
8,US20090063256A1,US20110046503A1,2008.0,2009.0,US,US,973367.81367716,0.01572286,1
8,US20110046503A1,US20090062681A1,2009.0,2008.0,US,US,790272.58973133,0.01582888,2
8,US20090062681A1,US20090082643A1,2008.0,2008.0,US,US,946080.33277788,0.01584065,3
8,US20090082643A1,US20110046504A1,2008.0,2010.0,US,US,416578.69728343,0.01584012,4
8,US20110046504A1,US20090024447A1,2010.0,2008.0,US,US,278077.92604284,0.01583441,5
8,US20090024447A1,US8392253B2,2008.0,2008.0,US,US,2903472.54318926,0.01600974,6
8,US8392253B2,US8209224B2,2008.0,,US,US,9521.50098312,8.918e-05,7
8,US8209224B2,US8655437B2,,,US,US,0.0,0.0,8
8,US8655437B2,US8392250B2,,2010.0,US,US,33154.23066692,0.00017499,9
8,US8392250B2,US20110105937A1,2010.0,2009.0,US,US,477008.71609092,0.00809405,10
8,US20110105937A1,US8655428B2,2009.0,2010.0,US,US,72935.7051602,0.00034782,11
8,US8655428B2,US8494610B2,2010.0,2008.0,US,US,34753.88199535,0.00017504,12
8,US8494610B2,US8392251B2,2008.0,2010.0,US,US,1058.93751457,5.59e-06,13
8,US8392251B2,US20090024448A1,2010.0,,US,US,835489.95030847,0.00809405,14
8,US20090024448A1,US8386312B2,,2008.0,US,US,0.0,0.0,15
9,US20090063256A1,US20090036756A1,2008.0,2008.0,US,US,742308.44942013,0.01572286,0
9,US20090036756A1,US20110046502A1,2008.0,2009.0,US,US,813285.83049548,0.01600973,1
9,US20110046502A1,US20110046503A1,2009.0,2009.0,US,US,969710.43044557,0.01566378,2
9,US20110046503A1,US20110046504A1,2009.0,2010.0,US,US,416283.01177534,0.01582888,3
9,US20110046504A1,US20090082643A1,2010.0,2008.0,US,US,945707.59507476,0.01583441,4
9,US20090082643A1,US20090062629A1,2008.0,2008.0,US,US,804636.24154264,0.01584012,5
9,US20090062629A1,US20090062681A1,2008.0,2008.0,US,US,789272.37822334,0.01580884,6
9,US20090062681A1,US20090024475A1,2008.0,,US,US,275353.09526619,0.01584065,7
9,US20090024475A1,US8635105B2,,2008.0,US,US,2873666.07225443,0.01459222,8
9,US8635105B2,US8392251B2,2008.0,2010.0,US,US,33163.06863635,0.00017504,9
9,US8392251B2,US8655437B2,2010.0,,US,US,0.0,0.0,10
10,US20090030287A1,US20090062681A1,,2008.0,US,US,728530.97550825,0.01459222,0
10,US20090062681A1,US20090024448A1,2008.0,,US,US,1635115.92761168,0.01584065,1
10,US20090024448A1,US20090036756A1,,2008.0,US,US,688903.72168979,0.01459169,2
10,US20090036756A1,US20070055169A1,2008.0,,US,US,385383.90488763,0.01600973,3
10,US20070055169A1,US20090082643A1,,2008.0,US,US,874191.58378942,0.01463699,4
10,US20090082643A1,US20090063256A1,2008.0,2008.0,US,US,920433.91528914,0.01584012,5
10,US20090063256A1,US20110046504A1,2008.0,2010.0,US,US,413494.86811788,0.01572286,6
10,US20110046504A1,US20090024475A1,2010.0,,US,US,275244.61137035,0.01583441,7
10,US20090024475A1,US8392253B2,,2008.0,US,US,2646395.63573074,0.01459222,8
10,US8392253B2,US8270814B2,2008.0,,US,US,9521.44381799,8.918e-05,9
10,US8270814B2,US20090030303A1,,2008.0,US,US,19415.74074335,0.00032411,10
11,US20090030717A1,US20090036756A1,,2008.0,US,US,688928.37255379,0.01459222,0
11,US20090036756A1,US20090024475A1,2008.0,,US,US,278292.13680041,0.01600973,1
11,US20090024475A1,US8392250B2,,2010.0,US,US,2764699.25409079,0.01459222,2
11,US8392250B2,US20090063256A1,2010.0,2008.0,US,US,470326.94209606,0.00809405,3
11,US20090063256A1,US8386313B2,2008.0,2008.0,US,US,2851349.80575151,0.01572286,4
11,US8386313B2,US20110046503A1,2008.0,2009.0,US,US,511928.25311902,0.0082692,5
11,US20110046503A1,US20090030303A1,2009.0,2008.0,US,US,948228.90531517,0.01582888,6
12,US20110046504A1,US20090036756A1,2010.0,2008.0,US,US,747574.98658546,0.01583441,0
12,US20090036756A1,US20090024447A1,2008.0,2008.0,US,US,281156.8221089,0.01600973,1
12,US20090024447A1,US8392250B2,2008.0,2010.0,US,US,3033268.44484155,0.01600974,2
12,US8392250B2,US20110046503A1,2010.0,2009.0,US,US,501084.72005505,0.00809405,3
12,US20110046503A1,US8386313B2,2009.0,2008.0,US,US,2870576.09727067,0.01582888,4
12,US8386313B2,US8209224B2,2008.0,,US,US,882868.36621006,0.0082692,5
13,US20090062681A1,US20110046502A1,2008.0,2009.0,US,US,804696.72387357,0.01584065,0
13,US20110046502A1,US20090036756A1,2009.0,2008.0,US,US,739519.26075226,0.01566378,1
13,US20090036756A1,US20090024049A1,2008.0,2008.0,US,US,3909.9606826,0.01600973,2
13,US20090024049A1,US20090070798A1,2008.0,2008.0,US,US,391336.621481,0.01600974,3
13,US20090070798A1,US20090082643A1,2008.0,2008.0,US,US,943910.11099456,0.01580432,4
13,US20090082643A1,US8386313B2,2008.0,2008.0,US,US,2872615.0652992,0.01584012,5
13,US8386313B2,US8270814B2,2008.0,,US,US,882863.06565037,0.0082692,6
13,US8270814B2,US20110046503A1,,2009.0,US,US,20064.86858716,0.00032411,7
13,US20110046503A1,US20090024448A1,2009.0,,US,US,1633900.5459017,0.01582888,8
14,US20090070798A1,US20090062629A1,2008.0,2008.0,US,US,802817.39703428,0.01580432,0
14,US20090062629A1,US20090024447A1,2008.0,2008.0,US,US,277628.92246234,0.01580884,1
14,US20090024447A1,US20070055169A1,2008.0,,US,US,385384.03793323,0.01600974,2
14,US20070055169A1,US20090062681A1,,2008.0,US,US,730766.20813719,0.01463699,3
14,US20090062681A1,US20110047121A1,2008.0,,US,US,274350.46114136,0.01584065,4
14,US20110047121A1,US8392251B2,,2010.0,US,US,2749546.24701843,0.01451224,5
14,US8392251B2,US20110046503A1,2010.0,2009.0,US,US,501084.71800775,0.00809405,6
14,US20110046503A1,US20090063256A1,2009.0,2008.0,US,US,919780.5958283,0.01582888,7
14,US20090063256A1,US20090024448A1,2008.0,,US,US,1622957.15086727,0.01572286,8
15,US20090024449A1,US20090070798A1,2008.0,2008.0,US,US,391336.6295294,0.01600974,0
15,US20090070798A1,US20090036756A1,2008.0,2008.0,US,US,746154.08847262,0.01580432,1
15,US20090036756A1,US8386312B2,2008.0,2008.0,US,US,2903507.5467137,0.01600973,2
15,US8386312B2,US20090024448A1,2008.0,,US,US,853603.89611923,0.00826953,3
15,US20090024448A1,US20090030303A1,,2008.0,US,US,874115.36225759,0.01459169,4
15,US20090030303A1,US8392250B2,2008.0,2010.0,US,US,1516633.84457834,0.00800487,5
15,US8392250B2,US20090082643A1,2010.0,2008.0,US,US,483415.64050721,0.00809405,6
16,US20090036756A1,US20090030717A1,2008.0,,US,US,807365.92806311,0.01600973,0
16,US20090030717A1,US20090082643A1,,2008.0,US,US,871517.64850031,0.01459222,1
16,US20090082643A1,US20090083129A1,2008.0,,US,US,798153.10146171,0.01584012,2
16,US20090083129A1,US20090070798A1,,2008.0,US,US,0.0,0.0,3
16,US20090070798A1,US20090024447A1,2008.0,2008.0,US,US,277549.3898994,0.01580432,4
16,US20090024447A1,US8392255B2,2008.0,2008.0,US,US,2889424.92745264,0.01600974,5
16,US8392255B2,US8209224B2,2008.0,,US,US,9521.50021557,8.918e-05,6
16,US8209224B2,US20110046503A1,,2009.0,US,US,24617.99857824,0.00039766,7
16,US20110046503A1,US20090036755A1,2009.0,2008.0,US,US,804197.23834957,0.01582888,8
16,US20090036755A1,US20090024448A1,2008.0,,US,US,1239426.87543093,0.0120073,9
17,US20090063256A1,US20090082643A1,2008.0,2008.0,US,US,939045.24776998,0.01572286,0
17,US20090082643A1,US20110046502A1,2008.0,2009.0,US,US,804669.74340019,0.01584012,1
17,US20110046502A1,US20090062681A1,2009.0,2008.0,US,US,782030.04827025,0.01566378,2
17,US20090062681A1,US20090030287A1,2008.0,,US,US,798838.47025823,0.01584065,3
17,US20090030287A1,US20090036756A1,,2008.0,US,US,688928.37255379,0.01459222,4
17,US20090036756A1,US20110047121A1,2008.0,,US,US,277278.80084078,0.01600973,5
17,US20110047121A1,US8392250B2,,2010.0,US,US,2749546.52275097,0.01451224,6
17,US8392250B2,US20090328089A1,2010.0,2008.0,US,US,427388.48028173,0.00809405,7
17,US20090328089A1,US8655428B2,2008.0,2010.0,US,US,74879.23002022,0.00035709,8
18,US20110046504A1,US20090062629A1,2010.0,2008.0,US,US,804346.19884885,0.01583441,0
18,US20090062629A1,US20090082643A1,2008.0,2008.0,US,US,944180.59110743,0.01580884,1
18,US20090082643A1,US8386312B2,2008.0,2008.0,US,US,2872747.29863578,0.01584012,2
18,US8386312B2,US20110046503A1,2008.0,2009.0,US,US,511948.54877584,0.00826953,3
18,US20110046503A1,US8655437B2,2009.0,,US,US,1987196.90431805,0.01582888,4
18,US8655437B2,US8392251B2,,2010.0,US,US,33154.22734212,0.00017499,5
19,US20090082643A1,US20110046503A1,2008.0,2009.0,US,US,980627.15420123,0.01584012,0
19,US20110046503A1,US20090036756A1,2009.0,2008.0,US,US,747313.74151614,0.01582888,1
19,US20090036756A1,US20110046504A1,2008.0,2010.0,US,US,421039.2581126,0.01600973,2
19,US20110046504A1,US20090062681A1,2010.0,2008.0,US,US,790548.85230489,0.01583441,3
19,US20090062681A1,US20090024447A1,2008.0,2008.0,US,US,278187.52665087,0.01584065,4
19,US20090024447A1,US8392251B2,2008.0,2010.0,US,US,3033268.14065654,0.01600974,5
19,US8392251B2,US8209224B2,2010.0,,US,US,864167.67120193,0.00809405,6
19,US8209224B2,US8655437B2,,,US,US,0.0,0.0,7
19,US8655437B2,US8494905B2,,2008.0,US,US,34775.4222499,0.00017499,8
20,US20090062681A1,US20110046504A1,2008.0,2010.0,US,US,416592.66511376,0.01584065,0
20,US20110046504A1,US20110046503A1,2010.0,2009.0,US,US,980273.67305444,0.01583441,1
20,US20110046503A1,US20090062629A1,2009.0,2008.0,US,US,804065.11470044,0.01582888,2
20,US20090062629A1,US20090036756A1,2008.0,2008.0,US,US,746367.90103773,0.01580884,3
20,US20090036756A1,US8392251B2,2008.0,2010.0,US,US,3033267.09348554,0.01600973,4
20,US8392251B2,US8270814B2,2010.0,,US,US,864162.48291736,0.00809405,5
20,US8270814B2,US8655437B2,,,US,US,0.0,0.0,6
20,US8655437B2,US8484081B2,,2008.0,US,US,34774.72736609,0.00017499,7
21,US20090062681A1,US20090062629A1,2008.0,2008.0,US,US,804663.2208927,0.01584065,0
21,US20090062629A1,US20110046503A1,2008.0,2009.0,US,US,978690.85634068,0.01580884,1
21,US20110046503A1,US20090082643A1,2009.0,2008.0,US,US,945377.11124281,0.01582888,2
21,US20090082643A1,US20090024447A1,2008.0,2008.0,US,US,278178.19937149,0.01584012,3
21,US20090024447A1,US8386312B2,2008.0,2008.0,US,US,2903508.54908798,0.01600974,4
21,US8386312B2,US8270814B2,2008.0,,US,US,882898.06720712,0.00826953,5
21,US8270814B2,US8655437B2,,,US,US,0.0,0.0,6
21,US8655437B2,US8494610B2,,2008.0,US,US,34743.88281932,0.00017499,7
21,US8494610B2,US8392250B2,2008.0,2010.0,US,US,1058.93762077,5.59e-06,8
22,US20090036756A1,US20090082643A1,2008.0,2008.0,US,US,956178.52829682,0.01600973,0
22,US20090082643A1,US20090062681A1,2008.0,2008.0,US,US,790833.91975349,0.01584012,1
22,US20090062681A1,US20110046503A1,2008.0,2009.0,US,US,980660.03450404,0.01584065,2
22,US20110046503A1,US8635105B2,2009.0,2008.0,US,US,3117203.81179697,0.01582888,3
22,US8635105B2,US8392250B2,2008.0,2010.0,US,US,33163.07196204,0.00017504,4
22,US8392250B2,US8270814B2,2010.0,,US,US,864162.48644809,0.00809405,5
23,US20090036756A1,US20090024449A1,2008.0,2008.0,US,US,3892.79825036,0.01600973,0
23,US20090024449A1,US20070055169A1,2008.0,,US,US,385384.04900883,0.01600974,1
23,US20070055169A1,US20090030717A1,,,US,US,0.0,0.0,2
23,US20090030717A1,US20110046503A1,,2009.0,US,US,903372.04742406,0.01459222,3
23,US20110046503A1,US8386312B2,2009.0,2008.0,US,US,2870708.23674868,0.01582888,4
23,US8386312B2,US20090030303A1,2008.0,2008.0,US,US,495386.26449458,0.00826953,5
23,US20090030303A1,US8392251B2,2008.0,2010.0,US,US,1516633.69248587,0.00800487,6
24,US20090062681A1,US20090036756A1,2008.0,2008.0,US,US,747869.63303312,0.01584065,0
24,US20090036756A1,US20110046503A1,2008.0,2009.0,US,US,991127.32403848,0.01600973,1
24,US20110046503A1,US8655428B2,2009.0,2010.0,US,US,3319239.67602514,0.01582888,2
24,US8655428B2,US8494905B2,2010.0,2008.0,US,US,34785.43050287,0.00017504,3
24,US8494905B2,US8392250B2,2008.0,2010.0,US,US,1058.94088977,5.59e-06,4
24,US8392250B2,US8209224B2,2010.0,,US,US,864167.67473268,0.00809405,5
25,US20090063256A1,US20090062681A1,2008.0,2008.0,US,US,784979.57164893,0.01572286,0
25,US20090062681A1,US8386313B2,2008.0,2008.0,US,US,0.0,0.0,1
25,US8386313B2,US20090024448A1,2008.0,,US,US,853570.0558988,0.0082692,2
25,US20090024448A1,US20090082643A1,,2008.0,US,US,871486.46432517,0.01459169,3
25,US20090082643A1,US20090030303A1,2008.0,2008.0,US,US,948902.43158869,0.01584012,4
25,US20090030303A1,US8386312B2,2008.0,2008.0,US,US,1451753.91286524,0.00800487,5
25,US8386312B2,US20110105937A1,2008.0,2009.0,US,US,487350.56205534,0.00826953,6
25,US20110105937A1,US8635105B2,2009.0,2008.0,US,US,68496.24622882,0.00034782,7
26,US20090024447A1,US20090070798A1,2008.0,2008.0,US,US,391336.61828273,0.01600974,0
26,US20090070798A1,US8386313B2,2008.0,2008.0,US,US,0.0,0.0,1
26,US8386313B2,US20090030303A1,2008.0,2008.0,US,US,495366.62543194,0.0082692,2
26,US20090030303A1,US20090024448A1,2008.0,,US,US,826284.42709035,0.00800487,3
26,US20090024448A1,US20090328089A1,,2008.0,US,US,770482.46759918,0.01459169,4
26,US20090328089A1,US8635105B2,2008.0,2008.0,US,US,70321.47239303,0.00035709,5
26,US8635105B2,US8386312B2,2008.0,2008.0,US,US,31744.39213237,0.00017504,6
26,US8386312B2,US20090063256A1,2008.0,2008.0,US,US,480523.92304001,0.00826953,7
26,US20090063256A1,US20090036755A1,2008.0,2008.0,US,US,798810.95698322,0.01572286,8
27,US20090062681A1,US20090030930A1,2008.0,2008.0,US,US,804795.28441586,0.01584065,0
27,US20090030930A1,US20110046503A1,2008.0,2009.0,US,US,867248.4466181,0.01400871,1
27,US20110046503A1,US20090083129A1,2009.0,,US,US,797586.57632042,0.01582888,2
27,US20090083129A1,US8386313B2,,2008.0,US,US,0.0,0.0,3
27,US8386313B2,US20110105937A1,2008.0,2009.0,US,US,487331.24155959,0.0082692,4
28,US20090036756A1,US20090083129A1,2008.0,,US,US,806699.41091844,0.01600973,0
28,US20090083129A1,US8392253B2,,2008.0,US,US,0.0,0.0,1
28,US8392253B2,US20090024448A1,2008.0,,US,US,9205.52648329,8.918e-05,2
28,US20090024448A1,US20090063256A1,,2008.0,US,US,847890.57179471,0.01459169,3
28,US20090063256A1,US20090030303A1,2008.0,2008.0,US,US,941877.94134741,0.01572286,4
29,US20090036756A1,US20090030930A1,2008.0,2008.0,US,US,813385.4430453,0.01600973,0
29,US20090030930A1,US8392254B2,2008.0,2008.0,US,US,0.0,0.0,1
29,US8392254B2,US8270814B2,2008.0,,US,US,9521.44166885,8.918e-05,2
29,US8270814B2,US20110105937A1,,2009.0,US,US,19100.7963728,0.00032411,3
29,US20110105937A1,US8386312B2,2009.0,2008.0,US,US,63079.84658921,0.00034782,4
29,US8386312B2,US20090328089A1,2008.0,2008.0,US,US,436654.52863881,0.00826953,5
29,US20090328089A1,US8655437B2,2008.0,,US,US,44829.47560813,0.00035709,6
30,US20090036756A1,US20090062629A1,2008.0,2008.0,US,US,813251.96991321,0.01600973,0
30,US20090062629A1,US8392250B2,2008.0,2010.0,US,US,0.0,0.0,1
30,US8392250B2,US20090030303A1,2010.0,2008.0,US,US,484873.89652133,0.00809405,2
