path_id,source,target,source_year,target_year,source_country,target_country,spc_weight,splc_weight,edge_position
9,US20110046504A1,US20090082643A1,2010.0,2008.0,US,US,315401.15020014,0.00352779,0
9,US20090082643A1,US20090062681A1,2008.0,2008.0,US,US,175430.09595823,0.00350955,1
9,US20090062681A1,US20110046502A1,2008.0,2009.0,US,US,200958.89933478,0.00353027,2
9,US20110046502A1,US20090070798A1,2009.0,2008.0,US,US,94106.60735845,0.00349203,3
9,US20090070798A1,US20090036756A1,2008.0,2008.0,US,US,346987.15458923,0.00380221,4
9,US20090036756A1,US20090030303A1,2008.0,2008.0,US,US,322027.4983111,0.00353235,5
9,US20090030303A1,US20110046503A1,2008.0,2009.0,US,US,190122.0033189,0.00176691,6
9,US20110046503A1,US8386312B2,2009.0,2008.0,US,US,301665.026828,0.00352777,7
10,US20090036756A1,US20090062629A1,2008.0,2008.0,US,US,200986.98923029,0.00353235,0
10,US20090062629A1,US20090063256A1,2008.0,2008.0,US,US,255971.61586077,0.00332159,1
10,US20090063256A1,US20090070798A1,2008.0,2008.0,US,US,90842.06383575,0.00337089,2
10,US20090070798A1,US20090030303A1,2008.0,2008.0,US,US,346628.78904732,0.00380221,3
10,US20090030303A1,US8386313B2,2008.0,2008.0,US,US,151091.89057815,0.00176691,4
10,US8386313B2,US20110046503A1,2008.0,2009.0,US,US,247068.67247331,0.00229615,5
10,US20110046503A1,US20090082643A1,2009.0,2008.0,US,US,315399.26268742,0.00352777,6
10,US20090082643A1,US8386312B2,2008.0,2008.0,US,US,300107.21804212,0.00350955,7
11,US20110046504A1,US20090036755A1,2010.0,2008.0,US,US,200675.09368606,0.00352779,0
11,US20090036755A1,US20090036756A1,2008.0,2008.0,US,US,322447.44282165,0.00353331,1
11,US20090036756A1,US20110046503A1,2008.0,2009.0,US,US,380085.27419571,0.00353235,2
11,US20110046503A1,US20090030303A1,2009.0,2008.0,US,US,321609.66350297,0.00352777,3
11,US20090030303A1,US8392250B2,2008.0,2010.0,US,US,193363.50896447,0.00176691,4
11,US8392250B2,US20090082643A1,2010.0,2008.0,US,US,203112.36547253,0.00227183,5
12,US20090070798A1,US20090030930A1,2008.0,2008.0,US,US,216338.21923425,0.00380221,0
12,US20090030930A1,US20090036755A1,2008.0,2008.0,US,US,150775.41954386,0.00265057,1
12,US20090036755A1,US20090024448A1,2008.0,,US,US,184496.4662979,0.00353331,2
12,US20090024448A1,US20090036756A1,,2008.0,US,US,275472.68838079,0.00301857,3
12,US20090036756A1,US20090063256A1,2008.0,2008.0,US,US,272213.88979499,0.00353235,4
12,US20090063256A1,US20110046502A1,2008.0,2009.0,US,US,191886.27410087,0.00337089,5
12,US20110046502A1,US20090082643A1,2009.0,2008.0,US,US,312203.62589893,0.00349203,6
13,US20090062629A1,US20110046503A1,2008.0,2009.0,US,US,357406.60358673,0.00332159,0
13,US20110046503A1,US20090070798A1,2009.0,2008.0,US,US,95069.85862003,0.00352777,1
13,US20090070798A1,US20070055169A1,2008.0,,US,US,84689.9766304,0.00380221,2
13,US20070055169A1,US20090036755A1,,2008.0,US,US,187647.56609531,0.00329877,3
13,US20090036755A1,US20090063256A1,2008.0,2008.0,US,US,272287.36722476,0.00353331,4
13,US20090063256A1,US20090082643A1,2008.0,2008.0,US,US,301373.33083993,0.00337089,5
13,US20090082643A1,US8386313B2,2008.0,2008.0,US,US,300107.89889509,0.00350955,6
14,US20090063256A1,US20090062681A1,2008.0,2008.0,US,US,168498.7827821,0.00337089,0
14,US20090062681A1,US20110046504A1,2008.0,2010.0,US,US,103254.38108333,0.00353027,1
14,US20110046504A1,US20090062629A1,2010.0,2008.0,US,US,200727.40728438,0.00352779,2
14,US20090062629A1,US20090036756A1,2008.0,2008.0,US,US,303126.04587747,0.00332159,3
14,US20090036756A1,US20090030287A1,2008.0,,US,US,184395.11065359,0.00353235,4
14,US20090030287A1,US20110046503A1,,2009.0,US,US,324803.55824603,0.00301859,5
14,US20110046503A1,US8386313B2,2009.0,2008.0,US,US,301665.71121516,0.00352777,6
14,US8386313B2,US8392253B2,2008.0,2008.0,US,US,0.0,0.0,7
15,US20090070798A1,US20090062681A1,2008.0,2008.0,US,US,190058.87922504,0.00380221,0
15,US20090062681A1,US20090036755A1,2008.0,2008.0,US,US,200816.01882082,0.00353027,1
15,US20090036755A1,US20110046503A1,2008.0,2009.0,US,US,380187.8688468,0.00353331,2
15,US20110046503A1,US20090036756A1,2009.0,2008.0,US,US,321942.16277881,0.00352777,3
15,US20090036756A1,US8392251B2,2008.0,2010.0,US,US,386565.55796681,0.00353235,4
16,US20090024049A1,US20090070798A1,2008.0,2008.0,US,US,95234.44332616,0.00353388,0
16,US20090070798A1,US20090036755A1,2008.0,2008.0,US,US,216285.00735801,0.00380221,1
16,US20090036755A1,US20090024447A1,2008.0,2008.0,US,US,127064.46605706,0.00353331,2
16,US20090024447A1,US8392250B2,2008.0,2010.0,US,US,386732.35635686,0.00353388,3
16,US8392250B2,US20110046503A1,2010.0,2009.0,US,US,244451.58955524,0.00227183,4
16,US20110046503A1,US8635105B2,2009.0,2008.0,US,US,374485.90306178,0.00352777,5
17,US20090036756A1,US20090062681A1,2008.0,2008.0,US,US,176569.82726929,0.00353235,0
17,US20090062681A1,US20110046503A1,2008.0,2009.0,US,US,379860.95249513,0.00353027,1
17,US20110046503A1,US8635105B2,2009.0,2008.0,US,US,374485.90306178,0.00352777,2
17,US8635105B2,US8392250B2,2008.0,2010.0,US,US,2674.6672122,2.444e-05,3
17,US8392250B2,US20110105937A1,2010.0,2009.0,US,US,195143.90604095,0.00227183,4
17,US20110105937A1,US8655428B2,2009.0,2010.0,US,US,72717.15364343,0.00046446,5
17,US8655428B2,US8494905B2,2010.0,2008.0,US,US,2932.35439003,2.444e-05,6
17,US8494905B2,US8392251B2,2008.0,2010.0,US,US,5.3551674,5e-08,7
17,US8392251B2,US20090030303A1,2010.0,2008.0,US,US,207111.76966291,0.00227183,8
18,US20110046502A1,US20090036755A1,2009.0,2008.0,US,US,198640.65757731,0.00349203,0
18,US20090036755A1,US20110046504A1,2008.0,2010.0,US,US,103343.2439826,0.00353331,1
18,US20110046504A1,US20090036756A1,2010.0,2008.0,US,US,321944.08944764,0.00352779,2
18,US20090036756A1,US20110047121A1,2008.0,,US,US,121415.46826556,0.00353235,3
18,US20110047121A1,US8392251B2,,2010.0,US,US,330154.80594615,0.00301688,4
18,US8392251B2,US20090030303A1,2010.0,2008.0,US,US,207111.76966291,0.00227183,5
19,US20090062681A1,US20090030287A1,2008.0,,US,US,184286.28290464,0.00353027,0
19,US20090030287A1,US20090036756A1,,2008.0,US,US,275474.53603263,0.00301859,1
19,US20090036756A1,US20090024447A1,2008.0,2008.0,US,US,127030.17739182,0.00353235,2
19,US20090024447A1,US20070055169A1,2008.0,,US,US,78713.21837339,0.00353388,3
19,US20070055169A1,US8386313B2,,2008.0,US,US,0.0,0.0,4
19,US8386313B2,US20090036755A1,2008.0,2008.0,US,US,130614.49684558,0.00229615,5
19,US20090036755A1,US20090030303A1,2008.0,2008.0,US,US,322114.42169664,0.00353331,6
19,US20090030303A1,US8386312B2,2008.0,2008.0,US,US,151091.54779689,0.00176691,7
20,US20090082643A1,US20090062629A1,2008.0,2008.0,US,US,199689.64886197,0.00350955,0
20,US20090062629A1,US20090062681A1,2008.0,2008.0,US,US,166034.37845298,0.00332159,1
20,US20090062681A1,US20090036756A1,2008.0,2008.0,US,US,322170.17636933,0.00353027,2
20,US20090036756A1,US8392254B2,2008.0,2008.0,US,US,253222.24064472,0.00353235,3
20,US8392254B2,US20110046503A1,2008.0,2009.0,US,US,54329.58657877,0.00050492,4
20,US20110046503A1,US20090030930A1,2009.0,2008.0,US,US,200723.26387541,0.00352777,5
21,US20090030717A1,US20090070798A1,,2008.0,US,US,81347.91958623,0.00301859,0
21,US20090070798A1,US20110046503A1,2008.0,2009.0,US,US,0.0,0.0,1
21,US20110046503A1,US20090063256A1,2009.0,2008.0,US,US,271860.68878263,0.00352777,2
21,US20090063256A1,US8386313B2,2008.0,2008.0,US,US,288250.5159158,0.00337089,3
21,US8386313B2,US20090036756A1,2008.0,2008.0,US,US,209545.51201753,0.00229615,4
21,US20090036756A1,US8392253B2,2008.0,2008.0,US,US,302055.20461111,0.00353235,5
22,US20090024449A1,US20090070798A1,2008.0,2008.0,US,US,95233.79191853,0.00353385,0
22,US20090070798A1,US20090036756A1,2008.0,2008.0,US,US,346987.15458923,0.00380221,1
22,US20090036756A1,US8392250B2,2008.0,2010.0,US,US,386565.57916093,0.00353235,2
22,US8392250B2,US20090030303A1,2010.0,2008.0,US,US,207111.76987644,0.00227183,3
23,US20090070798A1,US20090024049A1,2008.0,2008.0,US,US,6046.26455011,0.00380221,0
23,US20090024049A1,US20090036755A1,2008.0,2008.0,US,US,0.0,0.0,1
23,US20090036755A1,US20110046503A1,2008.0,2009.0,US,US,380187.8688468,0.00353331,2
23,US20110046503A1,US8655428B2,2009.0,2010.0,US,US,552320.10263111,0.00352777,3
23,US8655428B2,US8533042B2,2010.0,2008.0,US,US,3130.58019399,2.444e-05,4
23,US8533042B2,US8484081B2,2008.0,2008.0,US,US,2.92595897,2e-08,5
23,US8484081B2,US8392250B2,2008.0,2010.0,US,US,8.00013754,7e-08,6
24,US20090024447A1,US20090070798A1,2008.0,2008.0,US,US,95234.44281691,0.00353388,0
24,US20090070798A1,US8392251B2,2008.0,2010.0,US,US,0.0,0.0,1
24,US8392251B2,US20110046503A1,2010.0,2009.0,US,US,244451.58930321,0.00227183,2
24,US20110046503A1,US8655437B2,2009.0,,US,US,350452.45168607,0.00352777,3
24,US8655437B2,US8494905B2,,2008.0,US,US,2932.02947546,2.444e-05,4
24,US8494905B2,US8392250B2,2008.0,2010.0,US,US,5.3551677,5e-08,5
24,US8392250B2,US20090036756A1,2010.0,2008.0,US,US,207325.89439232,0.00227183,6
25,US20090024448A1,US20090036755A1,,2008.0,US,US,171708.40950555,0.00301857,0
25,US20090036755A1,US20110047121A1,2008.0,,US,US,121448.24137846,0.00353331,1
25,US20110047121A1,US8392250B2,,2010.0,US,US,330154.82404744,0.00301688,2
25,US8392250B2,US20090328089A1,2010.0,2008.0,US,US,168642.2941171,0.00227183,3
25,US20090328089A1,US8655428B2,2008.0,2010.0,US,US,78437.84208378,0.000501,4
25,US8655428B2,US8494610B2,2010.0,2008.0,US,US,2896.10211006,2.444e-05,5
26,US20110046503A1,US20090036755A1,2009.0,2008.0,US,US,200673.89274944,0.00352777,0
26,US20090036755A1,US20090062681A1,2008.0,2008.0,US,US,176617.48794191,0.00353331,1
26,US20090062681A1,US20090082643A1,2008.0,2008.0,US,US,315622.64230849,0.00353027,2
27,US20090082643A1,US20090036755A1,2008.0,2008.0,US,US,199637.60572436,0.00350955,0
27,US20090036755A1,US20090070798A1,2008.0,2008.0,US,US,95219.06834708,0.00353331,1
27,US20090070798A1,US20110046504A1,2008.0,2010.0,US,US,0.0,0.0,2
27,US20110046504A1,US20110046503A1,2010.0,2009.0,US,US,379594.38035495,0.00352779,3
28,US20090036756A1,US20090036755A1,2008.0,2008.0,US,US,200934.60797969,0.00353235,0
28,US20090036755A1,US8392251B2,2008.0,2010.0,US,US,0.0,0.0,1
