path_id,position,patent_no,app_year,country,is_internal,title,title_cn,source
5,10,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
6,1,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
6,2,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
6,3,US20090024049A1,2008.0,US,True,"CROSS-MODALITY SYNTHESIS OF CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYSTEM,  AND EFFECTOR DATA",中枢神经系统、自主神经系统和效应器数据跨模态合成,incoPat
6,4,US20070055169A1,,US,False,,,
6,5,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
6,6,US20090030287A1,,US,False,,,
6,7,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
6,8,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
6,9,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
6,10,US8386312B2,2008.0,US,True,Neuro-informatics repository system,神经信息存储系统,incoPat
6,11,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
6,12,US20090024448A1,,US,False,,,
7,1,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
7,2,US20090030287A1,,US,False,,,
7,3,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
7,4,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
7,5,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
7,6,US8392254B2,2008.0,US,True,Consumer experience assessment system,消费者体验评估系统,incoPat
7,7,US8209224B2,,US,False,,,
7,8,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
7,9,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
7,10,US20090030930A1,2008.0,US,True,NEURO-INFORMATICS REPOSITORY SYSTEM,神经信息存储系统,incoPat
7,11,US20090024448A1,,US,False,,,
7,12,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
8,1,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
8,2,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
8,3,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
8,4,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
8,5,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
8,6,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
8,7,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
8,8,US8392253B2,2008.0,US,True,Neuro-physiology and neuro-behavioral based stimulus targeting system,基于神经生理学和神经行为学的刺激靶向系统,incoPat
8,9,US8209224B2,,US,False,,,
8,10,US8655437B2,,US,False,,,
8,11,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
8,12,US20110105937A1,2009.0,US,True,ANALYSIS OF CONTROLLED AND AUTOMATIC ATTENTION FOR INTRODUCTION OF STIMULUS MATERIAL,刺激材料导入的控制注意和自动注意分析,incoPat
8,13,US8655428B2,2010.0,US,True,Neuro-response data synchronization,神经反应数据同步,incoPat
8,14,US8494610B2,2008.0,US,True,Analysis of marketing and entertainment effectiveness using magnetoencephalography,基于脑磁图的营销娱乐效果分析,incoPat
8,15,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
8,16,US20090024448A1,,US,False,,,
8,17,US8386312B2,2008.0,US,True,Neuro-informatics repository system,神经信息存储系统,incoPat
9,1,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
9,2,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
9,3,US20110046502A1,2009.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
9,4,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
9,5,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
9,6,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
9,7,US20090062629A1,2008.0,US,True,STIMULUS PLACEMENT SYSTEM USING SUBJECT NEURO-RESPONSE MEASUREMENTS,使用受试者神经响应测量刺激放置系统,incoPat
9,8,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
9,9,US20090024475A1,,US,False,,,
9,10,US8635105B2,2008.0,US,True,Consumer experience portrayal effectiveness assessment system,消费者体验刻画效果评估系统,incoPat
9,11,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
9,12,US8655437B2,,US,False,,,
10,1,US20090030287A1,,US,False,,,
10,2,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
10,3,US20090024448A1,,US,False,,,
10,4,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
10,5,US20070055169A1,,US,False,,,
10,6,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
10,7,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
10,8,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
10,9,US20090024475A1,,US,False,,,
10,10,US8392253B2,2008.0,US,True,Neuro-physiology and neuro-behavioral based stimulus targeting system,基于神经生理学和神经行为学的刺激靶向系统,incoPat
10,11,US8270814B2,,US,False,,,
10,12,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
11,1,US20090030717A1,,US,False,,,
11,2,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
11,3,US20090024475A1,,US,False,,,
11,4,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
11,5,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
11,6,US8386313B2,2008.0,US,True,Stimulus placement system using subject neuro-response measurements,使用受试者神经响应测量刺激放置系统,incoPat
11,7,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
11,8,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
12,1,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
12,2,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
12,3,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
12,4,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
12,5,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
12,6,US8386313B2,2008.0,US,True,Stimulus placement system using subject neuro-response measurements,使用受试者神经响应测量刺激放置系统,incoPat
12,7,US8209224B2,,US,False,,,
13,1,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
13,2,US20110046502A1,2009.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
13,3,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
13,4,US20090024049A1,2008.0,US,True,"CROSS-MODALITY SYNTHESIS OF CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYSTEM,  AND EFFECTOR DATA",中枢神经系统、自主神经系统和效应器数据跨模态合成,incoPat
13,5,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
13,6,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
13,7,US8386313B2,2008.0,US,True,Stimulus placement system using subject neuro-response measurements,使用受试者神经响应测量刺激放置系统,incoPat
13,8,US8270814B2,,US,False,,,
13,9,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
13,10,US20090024448A1,,US,False,,,
14,1,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
14,2,US20090062629A1,2008.0,US,True,STIMULUS PLACEMENT SYSTEM USING SUBJECT NEURO-RESPONSE MEASUREMENTS,使用受试者神经响应测量刺激放置系统,incoPat
14,3,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
14,4,US20070055169A1,,US,False,,,
14,5,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
14,6,US20110047121A1,,US,False,,,
14,7,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
14,8,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
14,9,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
14,10,US20090024448A1,,US,False,,,
15,1,US20090024449A1,2008.0,US,True,"HABITUATION ANALYZER DEVICE UTILIZING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYSTEM AND EFFECTOR SYSTEM MEASUREMENTS",利用中枢神经系统、自主神经系统和效应器系统测量习惯分析装置,incoPat
15,2,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
15,3,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
15,4,US8386312B2,2008.0,US,True,Neuro-informatics repository system,神经信息存储系统,incoPat
15,5,US20090024448A1,,US,False,,,
15,6,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
15,7,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
15,8,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
16,1,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
16,2,US20090030717A1,,US,False,,,
16,3,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
16,4,US20090083129A1,,US,False,,,
16,5,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
16,6,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
16,7,US8392255B2,2008.0,US,True,Content based selection and meta tagging of advertisement breaks,广告时段的内容选择与元标记,incoPat
16,8,US8209224B2,,US,False,,,
16,9,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
16,10,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
16,11,US20090024448A1,,US,False,,,
17,1,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
17,2,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
17,3,US20110046502A1,2009.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
17,4,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
17,5,US20090030287A1,,US,False,,,
17,6,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
17,7,US20110047121A1,,US,False,,,
17,8,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
17,9,US20090328089A1,2008.0,US,True,AUDIENCE RESPONSE MEASUREMENT AND TRACKING SYSTEM,受众反应测量和跟踪系统,incoPat
17,10,US8655428B2,2010.0,US,True,Neuro-response data synchronization,神经反应数据同步,incoPat
18,1,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
18,2,US20090062629A1,2008.0,US,True,STIMULUS PLACEMENT SYSTEM USING SUBJECT NEURO-RESPONSE MEASUREMENTS,使用受试者神经响应测量刺激放置系统,incoPat
18,3,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
18,4,US8386312B2,2008.0,US,True,Neuro-informatics repository system,神经信息存储系统,incoPat
18,5,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
18,6,US8655437B2,,US,False,,,
18,7,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
